YR,MO,DY,HR,LAT,LON,II,ID,C1,DI,D,WI,W,SLP,AT,SST,WD,WP,WH,SD,SP,SH,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
1816,6,17,9.00,-32.10,38.47,10,WAR HAS 3,,,,,,1026.0,18.6,,,,,,,,248,148,5,CZ6XJU,3,1,0,2,1
1816,6,17,9.00,-32.12,38.35,10,ASIA 6,,,297,5,6.7,1015.7,18.9,,,,,,,,248,148,5,CZ6XJV,3,1,0,2,1
1816,6,17,9.00,-36.45,48.57,10,LARKINS 1,,,,,,1011.5,13.9,,,,,,,,248,148,5,CZ6XJW,3,1,0,2,1
1816,6,17,10.00,-28.92,37.27,10,PC CHA WA,,,,,,,23.3,,,,,,,,248,148,5,CZ6XJX,3,1,0,2,1
1816,6,18,,-33.80,42.05,10,Pr_Orange,GB,1,,,,1036.2,15.3,17.4,,,,,,,246,168,5,CZ6XKJ,3,1,0,2,1
1816,6,18,7.00,-6.12,78.57,10,REGENT,,,,5,,,27.8,,,,,,,,248,148,5,CZ6XKM,3,1,0,2,1
1816,6,18,9.00,-31.17,38.92,10,WAR HAS 3,,,331,5,1.0,1026.1,19.4,,,,,,,,248,148,5,CZ6XKP,3,1,0,2,1
1816,6,18,9.00,-31.23,38.62,10,ASIA 6,,,,5,,1016.3,,,,,,,,,248,148,5,CZ6XKQ,3,1,0,2,1
1816,6,18,10.00,-29.40,35.97,10,PC CHA WA,,,,,,,22.8,,,,,,,,248,148,5,CZ6XKR,3,1,0,2,1
1816,6,19,,-34.80,42.40,10,Pr_Orange,GB,1,,,,1032.8,16.1,17.2,,,,,,,246,168,5,CZ6XLD,3,1,0,2,1
1816,6,19,7.00,-3.30,81.67,10,REGENT,,,,5,,1005.3,27.8,,,,,,,,248,148,5,CZ6XLG,3,1,0,2,1
1816,6,19,8.00,-35.12,56.95,10,LARKINS 1,,,,,,1019.6,12.8,,,,,,,,248,148,5,CZ6XLI,3,1,0,2,1
1816,6,19,9.00,-30.52,37.63,10,WAR HAS 3,,,,,,1020.2,20.6,,,,,,,,248,148,5,CZ6XLJ,3,1,0,2,1
1816,6,19,10.00,-30.52,37.13,10,ASIA 6,,,17,5,6.7,1024.7,20.8,,,,,,,,248,148,5,CZ6XLK,3,1,0,2,1
1816,6,19,10.00,-30.58,33.38,10,PC CHA WA,,,,,,,23.9,,,,,,,,248,148,5,CZ6XLL,3,1,0,2,1
1816,6,19,11.00,-38.77,20.77,10,LORD KEIT,,,344,5,6.7,1012.4,17.8,,,,,,,,248,148,5,CZ6XLP,3,1,0,2,1
1816,6,20,,-34.90,45.28,10,Pr_Orange,GB,1,,,,1019.3,16.7,17.1,,,,,,,246,168,5,CZ6XM8,3,1,0,2,1
1816,6,20,7.00,-0.98,78.97,10,REGENT,,,,5,,1005.5,26.7,,,,,,,,248,148,5,CZ6XMB,3,1,0,2,1
1816,6,20,8.00,-34.75,58.82,10,LARKINS 1,,,,,,1023.9,13.3,,,,,,,,248,148,5,CZ6XMD,3,1,0,2,1
1816,6,20,9.00,-29.82,38.78,10,WAR HAS 3,,,,,,1024.5,21.4,,,,,,,,248,148,5,CZ6XME,3,1,0,2,1
1816,6,20,9.00,-29.90,38.58,10,ASIA 6,,,332,5,2.6,1014.3,22.2,,,,,,,,248,148,5,CZ6XMF,3,1,0,2,1
1816,6,20,10.00,-31.13,32.23,10,PC CHA WA,,,,,,,23.3,,,,,,,,248,148,5,CZ6XMG,3,1,0,2,1
1816,6,20,10.00,-38.60,23.98,10,LORD KEIT,,,,5,,1019.1,17.8,,,,,,,,248,148,5,CZ6XMH,3,1,0,2,1
1816,6,21,,-35.12,48.67,10,Pr_Orange,GB,1,,,,1015.9,16.1,16.1,,,,,,,246,168,5,CZ6XN3,3,1,0,2,1
1816,6,21,8.00,-34.43,61.83,10,LARKINS 1,,,,,,1010.8,16.7,,,,,,,,248,148,5,CZ6XN8,3,1,0,2,1
1816,6,21,9.00,-29.12,39.42,10,WAR HAS 3,,,,5,,1023.8,20.3,,,,,,,,248,148,5,CZ6XN9,3,1,0,2,1
1816,6,21,9.00,-29.17,39.12,10,ASIA 6,,,199,5,2.6,1027.9,21.1,,,,,,,,248,148,5,CZ6XNA,3,1,0,2,1
1816,6,21,10.00,-31.58,31.58,10,PC CHA WA,,,308,5,1.0,,23.3,,,,,,,,248,148,5,CZ6XNB,3,1,0,2,1
1816,6,21,10.00,-36.92,28.27,10,LORD KEIT,,,263,5,19.0,1015.6,17.8,,,,,,,,248,148,5,CZ6XNC,3,1,0,2,1
1816,6,22,,-34.57,51.58,10,Pr_Orange,GB,1,,,,1019.3,15.4,16.1,,,,,,,246,168,5,CZ6XNY,3,1,0,2,1
1816,6,22,8.00,-33.82,66.32,10,LARKINS 1,,,339,5,12.3,1002.3,15.0,,,,,,,,248,148,5,CZ6XO4,3,1,0,2,1
1816,6,22,9.00,-27.43,39.62,10,WAR HAS 3,,,,5,,1024.6,20.0,,,,,,,,248,148,5,CZ6XO5,3,1,0,2,1
1816,6,22,9.00,-27.52,39.45,10,ASIA 6,,,199,5,9.3,1015.0,20.6,,,,,,,,248,148,5,CZ6XO6,3,1,0,2,1
1816,6,22,10.00,-32.32,30.37,10,PC CHA WA,,,,5,,,22.8,,,,,,,,248,148,5,CZ6XO7,3,1,0,2,1
1816,6,22,10.00,-36.27,31.87,10,LORD KEIT,,,184,5,6.7,1018.9,17.8,,,,,,,,248,148,5,CZ6XO8,3,1,0,2,1
1816,6,23,,-33.60,55.27,10,Pr_Orange,GB,1,,,,1019.3,14.8,16.4,,,,,,,246,168,5,CZ6XOU,3,1,0,2,1
1816,6,23,7.00,-32.90,70.78,10,LARKINS 1,,,,5,,1001.9,16.7,,,,,,,,248,148,5,CZ6XP0,3,1,0,2,1
1816,6,23,9.00,-25.37,40.08,10,WAR HAS 3,,,156,5,6.7,1025.8,21.7,,,,,,,,248,148,5,CZ6XP1,3,1,0,2,1
1816,6,23,9.00,-25.38,39.85,10,ASIA 6,,,,,,1010.7,21.1,,,,,,,,248,148,5,CZ6XP2,3,1,0,2,1
1816,6,23,10.00,-33.68,28.85,10,PC CHA WA,,,331,5,6.7,,22.8,,,,,,,,248,148,5,CZ6XP3,3,1,0,2,1
1816,6,23,10.00,-36.17,34.05,10,LORD KEIT,,,3,5,12.3,1018.8,18.3,,,,,,,,248,148,5,CZ6XP4,3,1,0,2,1
1816,6,23,10.00,-37.10,23.23,10,WEXFORD,,,321,5,19.0,,18.9,,,,,,,,248,148,5,CZ6XP5,3,1,0,2,1
1816,6,23,11.00,-36.73,20.48,10,EARL BLCS,,,220,5,22.6,1013.0,15.3,,,,,,,,248,148,5,CZ6XP9,3,1,0,2,1
1816,6,24,,-32.07,58.30,10,Pr_Orange,GB,1,,,,,14.6,16.7,,,,,,,246,168,5,CZ6XPQ,3,1,0,2,1
1816,6,24,7.00,-31.47,73.57,10,LARKINS 1,,,228,5,9.3,,15.0,,,,,,,,248,148,5,CZ6XPV,3,1,0,2,1
1816,6,24,9.00,-22.60,40.03,10,WAR HAS 3,,,77,5,6.7,1022.1,22.4,,,,,,,,248,148,5,CZ6XPW,3,1,0,2,1
1816,6,24,9.00,-22.75,39.77,10,ASIA 6,,,111,5,6.7,,,,,,,,,,248,148,5,CZ6XPX,3,1,0,2,1
1816,6,24,9.00,-36.97,38.12,10,LORD KEIT,,,,,,1015.6,17.8,,,,,,,,248,148,5,CZ6XPY,3,1,0,2,1
1816,6,24,10.00,-34.40,27.33,10,PC CHA WA,,,,5,,,19.4,,,,,,,,248,148,5,CZ6XPZ,3,1,0,2,1
1816,6,24,10.00,-36.65,24.20,10,EARL BLCS,,,,5,,1027.4,15.6,,,,,,,,248,148,5,CZ6XQ0,3,1,0,2,1
1816,6,24,10.00,-36.80,26.15,10,WEXFORD,,,185,5,6.7,,17.2,,,,,,,,248,148,5,CZ6XQ1,3,1,0,2,1
1816,6,24,10.00,-36.83,23.75,10,PHOENIX 5,,,197,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XQ2,3,1,0,2,1
1816,6,24,11.00,-36.20,21.13,10,SCLBY CTL,,,265,5,2.6,1024.5,14.4,,,,,,,,248,148,5,CZ6XQ3,3,1,0,2,1
1816,6,25,,-31.03,60.00,10,Pr_Orange,GB,1,,,,,14.1,16.2,,,,,,,246,168,5,CZ6XQL,3,1,0,2,1
1816,6,25,7.00,-0.18,81.03,10,FT WILM 3,,,226,5,2.6,,,,,,,,,,248,148,5,CZ6XQO,3,1,0,2,1
1816,6,25,7.00,-29.88,75.72,10,LARKINS 1,,,,,,,14.7,,,,,,,,248,148,5,CZ6XQP,3,1,0,2,1
1816,6,25,9.00,-21.40,40.00,10,WAR HAS 3,,,,,,1020.4,21.9,,,,,,,,248,148,5,CZ6XQQ,3,1,0,2,1
1816,6,25,9.00,-21.48,39.80,10,ASIA 6,,,212,5,2.6,,22.8,,,,,,,,248,148,5,CZ6XQR,3,1,0,2,1
1816,6,25,9.00,-37.02,40.97,10,LORD KEIT,,,239,5,6.7,1019.4,15.6,,,,,,,,248,148,5,CZ6XQS,3,1,0,2,1
1816,6,25,10.00,-34.82,26.05,10,PC CHA WA,,,297,5,2.6,,20.6,,,,,,,,248,148,5,CZ6XQT,3,1,0,2,1
1816,6,25,10.00,-36.25,22.57,10,SCLBY CTL,,,,5,,1017.6,15.6,,,,,,,,248,148,5,CZ6XQU,3,1,0,2,1
1816,6,25,10.00,-36.77,22.58,10,EARL BLCS,,,299,5,6.7,1022.4,17.2,,,,,,,,248,148,5,CZ6XQV,3,1,0,2,1
1816,6,25,10.00,-36.87,25.82,10,PHOENIX 5,,,,,,,20.0,,,,,,,,248,148,5,CZ6XQW,3,1,0,2,1
1816,6,25,10.00,-37.07,23.40,10,WEXFORD,,,287,5,6.7,,18.9,,,,,,,,248,148,5,CZ6XQX,3,1,0,2,1
1816,6,26,,-30.65,60.55,10,Pr_Orange,GB,1,,,,,14.0,16.6,,,,,,,246,168,5,CZ6XRF,3,1,0,2,1
1816,6,26,7.00,-28.85,71.65,10,LARKINS 1,,,,5,,1025.5,15.0,,,,,,,,248,148,5,CZ6XRJ,3,1,0,2,1
1816,6,26,9.00,-20.40,39.82,10,ASIA 6,,,,5,,,22.8,,,,,,,,248,148,5,CZ6XRK,3,1,0,2,1
1816,6,26,9.00,-20.48,43.43,10,WAR HAS 3,,,,5,,,22.2,,,,,,,,248,148,5,CZ6XRL,3,1,0,2,1
1816,6,26,9.00,-37.07,42.80,10,LORD KEIT,,,307,5,6.7,1008.9,17.8,,,,,,,,248,148,5,CZ6XRM,3,1,0,2,1
1816,6,26,10.00,-35.35,25.40,10,PC CHA WA,,,,5,,,18.9,,,,,,,,248,148,5,CZ6XRN,3,1,0,2,1
1816,6,26,10.00,-36.22,27.42,10,SCLBY CTL,,,,5,,1009.3,14.4,,,,,,,,248,148,5,CZ6XRO,3,1,0,2,1
1816,6,26,10.00,-36.25,30.28,10,PHOENIX 5,,,,5,,,19.4,,,,,,,,248,148,5,CZ6XRP,3,1,0,2,1
1816,6,26,10.00,-36.60,31.57,10,EARL BLCS,,,217,5,12.3,1012.2,17.8,,,,,,,,248,148,5,CZ6XRQ,3,1,0,2,1
1816,6,26,10.00,-36.65,33.52,10,WEXFORD,,,,,,,19.4,,,,,,,,248,148,5,CZ6XRR,3,1,0,2,1
1816,6,27,,-30.80,60.60,10,Pr_Orange,GB,1,,,,,15.9,16.3,,,,,,,246,168,5,CZ6XS8,3,1,0,2,1
1816,6,27,7.00,-27.25,76.80,10,LARKINS 1,,,,,,1016.7,16.7,,,,,,,,248,148,5,CZ6XSC,3,1,0,2,1
1816,6,27,9.00,-18.45,42.60,10,WAR HAS 3,,,,,,1016.7,23.1,,,,,,,,248,148,5,CZ6XSD,3,1,0,2,1
1816,6,27,9.00,-37.25,48.03,10,LORD KEIT,,,,5,,,16.1,,,,,,,,248,148,5,CZ6XSF,3,1,0,2,1
1816,6,27,10.00,-35.20,22.68,10,PC CHA WA,,,287,5,19.0,,16.7,,,,,,,,248,148,5,CZ6XSG,3,1,0,2,1
1816,6,27,10.00,-36.00,30.92,10,SCLBY CTL,,,,,,1007.7,13.9,,,,,,,,248,148,5,CZ6XSH,3,1,0,2,1
1816,6,27,10.00,-36.08,35.62,10,EARL BLCS,,,273,5,9.3,1010.7,14.4,,,,,,,,248,148,5,CZ6XSI,3,1,0,2,1
1816,6,27,10.00,-36.20,34.37,10,PHOENIX 5,,,,5,,,15.0,,,,,,,,248,148,5,CZ6XSJ,3,1,0,2,1
1816,6,27,11.00,-36.78,21.27,10,MCHNS EXT,,,276,5,9.3,,,,,,,,,,248,148,5,CZ6XSL,3,1,0,2,1
1816,6,28,,-31.38,63.28,10,Pr_Orange,GB,1,,,,,16.9,16.9,,,,,,,246,168,5,CZ6XT0,3,1,0,2,1
1816,6,28,7.00,-24.27,76.40,10,LARKINS 1,,,,5,,,20.6,,,,,,,,248,148,5,CZ6XT4,3,1,0,2,1
1816,6,28,9.00,-16.75,43.32,10,WAR HAS 3,,,,5,,,23.6,,,,,,,,248,148,5,CZ6XT5,3,1,0,2,1
1816,6,28,9.00,-16.85,43.45,10,ASIA 6,,,170,5,6.7,,25.3,,,,,,,,248,148,5,CZ6XT6,3,1,0,2,1
1816,6,28,9.00,-36.10,39.63,10,EARL BLCS,,,,,,1005.9,15.0,,,,,,,,248,148,5,CZ6XT7,3,1,0,2,1
1816,6,28,9.00,-36.75,38.25,10,PHOENIX 5,,,,,,,15.6,,,,,,,,248,148,5,CZ6XT8,3,1,0,2,1
1816,6,28,9.00,-36.85,50.70,10,LORD KEIT,,,274,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XT9,3,1,0,2,1
1816,6,28,10.00,-34.80,23.23,10,PC CHA WA,,,242,5,26.8,,,,,,,,,,248,148,5,CZ6XTA,3,1,0,2,1
1816,6,28,10.00,-35.53,34.57,10,SCLBY CTL,,,,,,,14.4,,,,,,,,248,148,5,CZ6XTB,3,1,0,2,1
1816,6,28,10.00,-36.58,24.30,10,WINDHAM 2,,,,,,1012.7,15.0,,,,,,,,248,148,5,CZ6XTC,3,1,0,2,1
1816,6,28,10.00,-37.00,34.18,10,WEXFORD,,,3,5,12.3,,15.6,,,,,,,,248,148,5,CZ6XTE,3,1,0,2,1
1816,6,29,,-31.33,64.57,10,Pr_Orange,GB,,,,,,17.2,16.9,,,,,,,246,168,5,CZ6XTR,3,1,0,2,1
1816,6,29,7.00,-21.38,76.72,10,LARKINS 1,,,80,5,15.4,,22.2,,,,,,,,248,148,5,CZ6XTW,3,1,0,2,1
1816,6,29,8.00,-37.38,54.18,10,LORD KEIT,,,,5,,,17.8,,,,,,,,248,148,5,CZ6XTX,3,1,0,2,1
1816,6,29,9.00,-14.67,43.92,10,WAR HAS 3,,,162,5,6.7,1018.0,24.2,,,,,,,,248,148,5,CZ6XTY,3,1,0,2,1
1816,6,29,9.00,-14.73,43.65,10,ASIA 6,,,173,5,6.7,,24.4,,,,,,,,248,148,5,CZ6XTZ,3,1,0,2,1
1816,6,29,9.00,-35.33,38.33,10,SCLBY CTL,,,,,,,13.6,,,,,,,,248,148,5,CZ6XU0,3,1,0,2,1
1816,6,29,9.00,-36.02,43.68,10,EARL BLCS,,,194,5,6.7,1002.8,12.8,,,,,,,,248,148,5,CZ6XU1,3,1,0,2,1
1816,6,29,9.00,-36.30,41.85,10,PHOENIX 5,,,239,5,6.7,,13.9,,,,,,,,248,148,5,CZ6XU2,3,1,0,2,1
1816,6,29,9.00,-36.83,37.82,10,WEXFORD,,,194,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XU3,3,1,0,2,1
1816,6,29,10.00,-34.55,23.62,10,PC CHA WA,,,264,5,19.0,,18.3,,,,,,,,248,148,5,CZ6XU4,3,1,0,2,1
1816,6,29,10.00,-36.23,27.42,10,WINDHAM 2,,,,5,,1009.3,15.0,,,,,,,,248,148,5,CZ6XU5,3,1,0,2,1
1816,6,30,,-30.88,65.63,10,Pr_Orange,GB,1,,,,,17.2,18.1,,,,,,,246,168,5,CZ6XUJ,3,1,0,2,1
1816,6,30,7.00,-18.25,77.55,10,LARKINS 1,,,,5,,,23.9,,,,,,,,248,148,5,CZ6XUO,3,1,0,2,1
1816,6,30,8.00,-37.08,56.83,10,LORD KEIT,,,343,5,6.7,,17.8,,,,,,,,248,148,5,CZ6XUP,3,1,0,2,1
1816,6,30,9.00,-12.77,44.27,10,WAR HAS 3,,,186,5,6.7,1018.7,24.9,,,,,,,,248,148,5,CZ6XUQ,3,1,0,2,1
1816,6,30,9.00,-12.88,44.03,10,ASIA 6,,,175,5,9.3,,24.4,,,,,,,,248,148,5,CZ6XUR,3,1,0,2,1
1816,6,30,9.00,-35.80,42.05,10,SCLBY CTL,,,196,5,12.3,1006.2,12.8,,,,,,,,248,148,5,CZ6XUS,3,1,0,2,1
1816,6,30,9.00,-36.20,47.00,10,EARL BLCS,,,,,,,12.8,,,,,,,,248,148,5,CZ6XUT,3,1,0,2,1
1816,6,30,9.00,-36.38,45.13,10,PHOENIX 5,,,,,,,14.4,,,,,,,,248,148,5,CZ6XUU,3,1,0,2,1
1816,6,30,9.00,-36.98,46.63,10,WEXFORD,,,183,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XUV,3,1,0,2,1
1816,6,30,10.00,-34.23,23.87,10,PC CHA WA,,,264,5,6.7,,17.8,,,,,,,,248,148,5,CZ6XUW,3,1,0,2,1
1816,6,30,10.00,-36.27,31.62,10,WINDHAM 2,,,195,5,19.0,1017.7,15.0,,,,,,,,248,148,5,CZ6XUX,3,1,0,2,1
1816,7,1,,-30.97,65.75,10,Pr_Orange,GB,1,,,,1022.7,17.6,17.6,,,,,,,246,168,5,CZ6XV8,3,1,0,2,1
1816,7,1,7.00,-15.27,77.83,10,LARKINS 1,,,,,,,23.9,,,,,,,,248,148,5,CZ6XVC,3,1,0,2,1
1816,7,1,8.00,-36.62,59.45,10,LORD KEIT,,,,,,999.4,13.3,,,,,,,,248,148,5,CZ6XVD,3,1,0,2,1
1816,7,1,9.00,-10.43,44.73,10,WAR HAS 3,,,,5,,1018.6,24.4,,,,,,,,248,148,5,CZ6XVE,3,1,0,2,1
1816,7,1,9.00,-35.67,45.53,10,SCLBY CTL,,,,,,1029.8,12.8,,,,,,,,248,148,5,CZ6XVG,3,1,0,2,1
1816,7,1,9.00,-35.98,50.98,10,EARL BLCS,,,,,,1016.0,10.6,,,,,,,,248,148,5,CZ6XVH,3,1,0,2,1
1816,7,1,9.00,-36.17,48.47,10,PHOENIX 5,,,,,,,12.2,,,,,,,,248,148,5,CZ6XVI,3,1,0,2,1
1816,7,1,9.00,-36.98,48.58,10,WEXFORD,,,217,5,6.7,,15.6,,,,,,,,248,148,5,CZ6XVJ,3,1,0,2,1
1816,7,1,10.00,-34.35,23.67,10,PC CHA WA,,,84,5,1.0,,20.0,,,,,,,,248,148,5,CZ6XVK,3,1,0,2,1
1816,7,1,10.00,-36.27,35.23,10,WINDHAM 2,,,284,5,6.7,1019.1,16.7,,,,,,,,248,148,5,CZ6XVL,3,1,0,2,1
1816,7,2,,-29.38,66.28,10,Pr_Orange,GB,1,,,,1026.1,16.7,18.6,,,,,,,246,168,5,CZ6XVV,3,1,0,2,1
1816,7,2,7.00,-12.13,78.10,10,LARKINS 1,,,,5,,,25.6,,,,,,,,248,148,5,CZ6XVZ,3,1,0,2,1
1816,7,2,8.00,-35.57,62.88,10,LORD KEIT,,,292,5,9.3,1012.5,15.6,,,,,,,,248,148,5,CZ6XW0,3,1,0,2,1
1816,7,2,8.00,-36.43,53.42,10,EARL BLCS,,,263,5,9.3,1015.3,15.0,,,,,,,,248,148,5,CZ6XW1,3,1,0,2,1
1816,7,2,9.00,-7.80,46.07,10,WAR HAS 3,,,110,5,6.7,1018.5,24.9,,,,,,,,248,148,5,CZ6XW2,3,1,0,2,1
1816,7,2,9.00,-8.17,46.17,10,ASIA 6,,,121,5,9.3,,,,,,,,,,248,148,5,CZ6XW3,3,1,0,2,1
1816,7,2,9.00,-36.35,39.03,10,WINDHAM 2,,,,5,,1022.5,16.7,,,,,,,,248,148,5,CZ6XW4,3,1,0,2,1
1816,7,2,9.00,-36.62,52.33,10,PHOENIX 5,,,218,5,12.3,,15.6,,,,,,,,248,148,5,CZ6XW5,3,1,0,2,1
1816,7,2,9.00,-36.63,49.27,10,SCLBY CTL,,,,5,,1015.9,16.1,,,,,,,,248,148,5,CZ6XW6,3,1,0,2,1
1816,7,2,9.00,-37.83,51.55,10,WEXFORD,,,218,5,9.3,,16.7,,,,,,,,248,148,5,CZ6XW8,3,1,0,2,1
1816,7,2,11.00,-34.92,21.90,10,PC CHA WA,,,,,,,18.3,,,,,,,,248,148,5,CZ6XW9,3,1,0,2,1
1816,7,3,,-27.30,66.50,10,Pr_Orange,GB,1,,,,1029.5,16.9,19.6,,,,,,,246,168,5,CZ6XWJ,3,1,0,2,1
1816,7,3,7.00,-9.43,78.55,10,LARKINS 1,,,,,,,26.1,,,,,,,,248,148,5,CZ6XWO,3,1,0,2,1
1816,7,3,8.00,-35.02,66.85,10,LORD KEIT,,,226,5,12.3,1022.3,17.2,,,,,,,,248,148,5,CZ6XWP,3,1,0,2,1
1816,7,3,8.00,-36.75,55.65,10,PHOENIX 5,,,287,5,6.7,,18.3,,,,,,,,248,148,5,CZ6XWQ,3,1,0,2,1
1816,7,3,8.00,-36.83,57.45,10,EARL BLCS,,,,,,1023.5,15.0,,,,,,,,248,148,5,CZ6XWR,3,1,0,2,1
1816,7,3,8.00,-38.25,55.05,10,WEXFORD,,,287,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XWS,3,1,0,2,1
1816,7,3,9.00,-5.47,47.62,10,WAR HAS 3,,,123,5,9.3,1016.9,25.6,,,,,,,,248,148,5,CZ6XWT,3,1,0,2,1
1816,7,3,9.00,-5.53,47.77,10,ASIA 6,,,123,5,9.3,,,,,,,,,,248,148,5,CZ6XWU,3,1,0,2,1
1816,7,3,9.00,-36.28,51.78,10,SCLBY CTL,,,,5,,1015.7,16.7,,,,,,,,248,148,5,CZ6XWV,3,1,0,2,1
1816,7,3,9.00,-36.35,41.92,10,WINDHAM 2,,,,,,1022.4,17.2,,,,,,,,248,148,5,CZ6XWW,3,1,0,2,1
1816,7,3,9.00,-37.88,43.87,10,MCHNS EXT,,,307,5,9.3,,,,,,,,,,248,148,5,CZ6XWX,3,1,0,2,1
1816,7,3,11.00,-35.12,21.12,10,PC CHA WA,,,107,5,1.0,,20.0,,,,,,,,248,148,5,CZ6XWZ,3,1,0,2,1
1816,7,4,,-24.75,65.75,10,Pr_Orange,GB,1,,,,,18.8,20.8,,,,,,,246,168,5,CZ6XX8,3,1,0,2,1
1816,7,4,7.00,-6.42,79.33,10,LARKINS 1,,,,5,,,26.7,,,,,,,,248,148,5,CZ6XXC,3,1,0,2,1
1816,7,4,7.00,-33.88,69.62,10,LORD KEIT,,,262,5,9.3,1022.4,16.1,,,,,,,,248,148,5,CZ6XXD,3,1,0,2,1
1816,7,4,8.00,-37.03,61.53,10,EARL BLCS,,,,,,1019.2,16.2,,,,,,,,248,148,5,CZ6XXF,3,1,0,2,1
1816,7,4,8.00,-38.35,58.77,10,WEXFORD,,,,,,,16.1,,,,,,,,248,148,5,CZ6XXG,3,1,0,2,1
1816,7,4,9.00,-3.50,49.85,10,WAR HAS 3,,,,5,,1015.7,25.8,,,,,,,,248,148,5,CZ6XXH,3,1,0,2,1
1816,7,4,9.00,-3.55,49.97,10,ASIA 6,,,,,,,24.4,,,,,,,,248,148,5,CZ6XXI,3,1,0,2,1
1816,7,4,9.00,-36.35,45.40,10,WINDHAM 2,,,,,,1022.3,17.8,,,,,,,,248,148,5,CZ6XXJ,3,1,0,2,1
1816,7,4,10.00,-35.78,35.48,10,SCLBY CTL,,,,5,,1012.3,16.7,,,,,,,,248,148,5,CZ6XXL,3,1,0,2,1
1816,7,4,11.00,-35.15,20.52,10,PC CHA WA,,,,,,,18.9,,,,,,,,248,148,5,CZ6XXM,3,1,0,2,1
1816,7,5,,-21.75,65.42,10,Pr_Orange,GB,1,,,,,20.0,21.7,,,,,,,246,168,5,CZ6XXW,3,1,0,2,1
1816,7,5,7.00,-3.47,79.93,10,LARKINS 1,,,,5,,,26.7,,,,,,,,248,148,5,CZ6XY0,3,1,0,2,1
1816,7,5,8.00,-35.50,58.00,10,SCLBY CTL,,,268,5,6.7,1017.6,15.0,,,,,,,,248,148,5,CZ6XY2,3,1,0,2,1
1816,7,5,8.00,-36.80,61.18,10,PHOENIX 5,,,,5,,,16.7,,,,,,,,248,148,5,CZ6XY3,3,1,0,2,1
1816,7,5,8.00,-37.00,65.73,10,EARL BLCS,,,222,5,6.7,1022.4,13.3,,,,,,,,248,148,5,CZ6XY4,3,1,0,2,1
1816,7,5,8.00,-38.02,60.92,10,WEXFORD,,,243,5,2.6,,15.0,,,,,,,,248,148,5,CZ6XY5,3,1,0,2,1
1816,7,5,9.00,-2.17,52.03,10,WAR HAS 3,,,,5,,1014.6,25.6,,,,,,,,248,148,5,CZ6XY6,3,1,0,2,1
1816,7,5,9.00,-2.25,52.00,10,ASIA 6,,,136,5,9.3,,24.4,,,,,,,,248,148,5,CZ6XY7,3,1,0,2,1
1816,7,5,9.00,-36.40,48.15,10,WINDHAM 2,,,,,,1022.3,17.8,,,,,,,,248,148,5,CZ6XY8,3,1,0,2,1
1816,7,5,9.00,-38.03,49.87,10,MCHNS EXT,,,297,5,9.3,,,,,,,,,,248,148,5,CZ6XY9,3,1,0,2,1
1816,7,6,,-19.88,63.02,10,Pr_Orange,GB,,,,,1015.9,20.6,22.5,,,,,,,246,168,5,CZ6XYK,3,1,0,2,1
1816,7,6,7.00,-2.80,79.82,10,LARKINS 1,,,,5,,,28.9,,,,,,,,248,148,5,CZ6XYO,3,1,0,2,1
1816,7,6,7.00,-31.98,74.05,10,LORD KEIT,,,342,5,1.0,,16.1,,,,,,,,248,148,5,CZ6XYP,3,1,0,2,1
1816,7,6,7.00,-37.18,68.53,10,EARL BLCS,,,,5,,1012.7,15.0,,,,,,,,248,148,5,CZ6XYQ,3,1,0,2,1
1816,7,6,8.00,-0.47,55.40,10,WAR HAS 3,,,173,5,6.7,1012.9,25.0,,,,,,,,248,148,5,CZ6XYR,3,1,0,2,1
1816,7,6,8.00,-0.70,54.42,10,ASIA 6,,,173,5,9.3,,24.4,,,,,,,,248,148,5,CZ6XYS,3,1,0,2,1
1816,7,6,8.00,-35.23,61.15,10,SCLBY CTL,,,,,,1010.9,15.0,,,,,,,,248,148,5,CZ6XYT,3,1,0,2,1
1816,7,6,8.00,-37.57,64.52,10,WEXFORD,,,300,5,9.3,,16.1,,,,,,,,248,148,5,CZ6XYV,3,1,0,2,1
1816,7,6,9.00,-36.55,51.77,10,WINDHAM 2,,,,,,1017.4,16.7,,,,,,,,248,148,5,CZ6XYX,3,1,0,2,1
1816,7,7,,-19.73,62.83,10,Pr_Orange,GB,1,,,,1022.7,20.8,22.4,,,,,,,246,168,5,CZ6XZ8,3,1,0,2,1
1816,7,7,7.00,-2.88,79.95,10,LARKINS 1,,,,5,,,27.8,,,,,,,,248,148,5,CZ6XZC,3,1,0,2,1
1816,7,7,7.00,-30.78,75.83,10,LORD KEIT,,,347,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XZD,3,1,0,2,1
1816,7,7,7.00,-36.18,69.02,10,PHOENIX 5,,,201,5,6.7,,16.7,,,,,,,,248,148,5,CZ6XZE,3,1,0,2,1
1816,7,7,7.00,-37.57,73.10,10,EARL BLCS,,,212,5,9.3,1004.5,13.9,,,,,,,,248,148,5,CZ6XZF,3,1,0,2,1
