ID,Location Name,Latitude,Longitude,Date,Annual Rainfall (mm),Annual Avg Rainfall (mm)
1470,CAPE NORTHUMBERLAND (AUSTRALIA),-38.07N,140.67E,1884-9-01,790.2,702.7988
1471,NARACOORTE POST OFFICE (AUSTRALIA),-36.95N,140.73E,1882-9-01,607.7,577.2647
1472,NARACOORTE POST OFFICE (AUSTRALIA),-36.95N,140.73E,1883-9-01,608.0,577.2647
1473,NARACOORTE POST OFFICE (AUSTRALIA),-36.95N,140.73E,1884-9-01,588.4,577.2647
1474,LUCINDALE POST OFFICE (AUSTRALIA),-36.97N,140.37E,1882-9-01,553.4,605.3827
1475,LUCINDALE POST OFFICE (AUSTRALIA),-36.97N,140.37E,1883-9-01,509.2,605.3827
1476,LUCINDALE POST OFFICE (AUSTRALIA),-36.97N,140.37E,1884-9-01,517.2,605.3827
1477,BEACHPORT(SOUTHERN OCEAN TOURI(AUSTRALIA),-37.48N,140.00E,1882-9-01,786.7,702.2763
1478,BEACHPORT(SOUTHERN OCEAN TOURI(AUSTRALIA),-37.48N,140.00E,1883-9-01,758.5,702.2763
1479,BEACHPORT(SOUTHERN OCEAN TOURI(AUSTRALIA),-37.48N,140.00E,1884-9-01,793.9,702.2763
1480,MILLICENT POST OFFICE (AUSTRALIA),-37.60N,140.35E,1882-9-01,798.5,747.9757
1481,MILLICENT POST OFFICE (AUSTRALIA),-37.60N,140.35E,1883-9-01,830.6,747.9757
1482,MILLICENT POST OFFICE (AUSTRALIA),-37.60N,140.35E,1884-9-01,874.2,747.9757
1483,CAPE WILLOUGHBY LIGHTHOUSE (AUSTRALIA),-35.85N,138.13E,1882-9-01,510.0,540.1889
1484,CAPE WILLOUGHBY LIGHTHOUSE (AUSTRALIA),-35.85N,138.13E,1883-9-01,517.8,540.1889
1485,CAPE WILLOUGHBY LIGHTHOUSE (AUSTRALIA),-35.85N,138.13E,1884-9-01,532.2,540.1889
1486,CASTERTON (WARROCK) (AUSTRALIA),-37.43N,141.33E,1882-9-01,643.4,624.269
1487,CASTERTON (WARROCK) (AUSTRALIA),-37.43N,141.33E,1883-9-01,607.7,624.269
1488,CASTERTON (WARROCK) (AUSTRALIA),-37.43N,141.33E,1884-9-01,613.0,624.269
1489,PORTLAND (AUSTRALIA),-38.35N,141.60E,1882-9-01,834.8,834.9626
1490,PORTLAND (AUSTRALIA),-38.35N,141.60E,1883-9-01,831.2,834.9626
1491,PORTLAND (AUSTRALIA),-38.35N,141.60E,1884-9-01,977.3,834.9626
1492,PENSHURST POST OFFICE (AUSTRALIA),-37.87N,142.30E,1882-9-01,745.7,719.2833
1493,PENSHURST POST OFFICE (AUSTRALIA),-37.87N,142.30E,1883-9-01,750.3,719.2833
1494,PENSHURST POST OFFICE (AUSTRALIA),-37.87N,142.30E,1884-9-01,725.8,719.2833
1495,WARRNAMBOOL (SHIRE OFFICE) (AUSTRALIA),-38.38N,142.48E,1882-9-01,673.9,698.8283
1496,WARRNAMBOOL (SHIRE OFFICE) (AUSTRALIA),-38.38N,142.48E,1883-9-01,656.9,698.8283
1497,WARRNAMBOOL (SHIRE OFFICE) (AUSTRALIA),-38.38N,142.48E,1884-9-01,675.1,698.8283
1499,BEAUFORT POST OFFICE (AUSTRALIA),-37.43N,143.38E,1883-9-01,666.9,676.0656
1500,BEAUFORT POST OFFICE (AUSTRALIA),-37.43N,143.38E,1884-9-01,648.9,676.0656
1501,WICKLIFFE (AUSTRALIA),-37.70N,142.73E,1882-9-01,635.8,558.888
1502,WICKLIFFE (AUSTRALIA),-37.70N,142.73E,1883-9-01,585.6,558.888
1503,WICKLIFFE (AUSTRALIA),-37.70N,142.73E,1884-9-01,485.0,558.888
1504,MORTLAKE (AUSTRALIA),-38.08N,142.78E,1882-9-01,636.9,681.3207
1505,MORTLAKE (AUSTRALIA),-38.08N,142.78E,1883-9-01,652.4,681.3207
1506,MORTLAKE (AUSTRALIA),-38.08N,142.78E,1884-9-01,640.6,681.3207
1507,CAPE OTWAY LIGHTHOUSE (AUSTRALIA),-38.87N,143.52E,1882-9-01,848.5,897.9842
1508,CAPE OTWAY LIGHTHOUSE (AUSTRALIA),-38.87N,143.52E,1883-9-01,716.1,897.9842
1509,CAPE OTWAY LIGHTHOUSE (AUSTRALIA),-38.87N,143.52E,1884-9-01,811.4,897.9842
1510,MALLAN (NIEMUR VALLEY) (AUSTRALIA),-35.17N,143.87E,1882-9-01,354.4,337.3998
1511,MALLAN (NIEMUR VALLEY) (AUSTRALIA),-35.17N,143.87E,1883-9-01,251.9,337.3998
1512,MALLAN (NIEMUR VALLEY) (AUSTRALIA),-35.17N,143.87E,1884-9-01,269.3,337.3998
1513,SWAN HILL (MURRAY DOWNS) (AUSTRALIA),-35.35N,143.58E,1882-9-01,409.8,338.8248
1514,SWAN HILL (MURRAY DOWNS) (AUSTRALIA),-35.35N,143.58E,1883-9-01,313.1,338.8248
1515,SWAN HILL (MURRAY DOWNS) (AUSTRALIA),-35.35N,143.58E,1884-9-01,271.6,338.8248
1516,KERANG POST OFFICE (AUSTRALIA),-35.73N,143.92E,1882-9-01,337.7,372.3713
1517,KERANG POST OFFICE (AUSTRALIA),-35.73N,143.92E,1883-9-01,257.0,372.3713
1518,KERANG POST OFFICE (AUSTRALIA),-35.73N,143.92E,1884-9-01,294.0,372.3713
1519,KERANG (MERAN DOWNS) (AUSTRALIA),-35.88N,143.78E,1882-9-01,344.0,356.8086
1520,KERANG (MERAN DOWNS) (AUSTRALIA),-35.88N,143.78E,1883-9-01,317.5,356.8086
1522,BERRYBANK (AUSTRALIA),-37.97N,143.47E,1882-9-01,603.6,544.8886
1523,BERRYBANK (AUSTRALIA),-37.97N,143.47E,1883-9-01,473.4,544.8886
1524,BERRYBANK (AUSTRALIA),-37.97N,143.47E,1884-9-01,590.5,544.8886
1525,PENNYROYAL CREEK (AUSTRALIA),-38.43N,143.83E,1882-9-01,751.3,791.3655
1526,PENNYROYAL CREEK (AUSTRALIA),-38.43N,143.83E,1883-9-01,610.9,791.3655
1527,PENNYROYAL CREEK (AUSTRALIA),-38.43N,143.83E,1884-9-01,703.7,791.3655
1528,MARYBOROUGH (AUSTRALIA),-37.05N,143.73E,1882-9-01,556.8,526.2073
1529,MARYBOROUGH (AUSTRALIA),-37.05N,143.73E,1883-9-01,491.4,526.2073
1530,MARYBOROUGH (AUSTRALIA),-37.05N,143.73E,1884-9-01,483.5,526.2073
1531,DUNOLLY WAS 08(AUSTRALIA),-36.85N,143.70E,1882-9-01,555.6,494.5342
1532,DUNOLLY WAS 08(AUSTRALIA),-36.85N,143.70E,1883-9-01,544.7,494.5342
1533,DUNOLLY WAS 08(AUSTRALIA),-36.85N,143.70E,1884-9-01,473.3,494.5342
1534,CLUNES (AUSTRALIA),-37.30N,143.78E,1882-9-01,641.9,582.7808
1535,CLUNES (AUSTRALIA),-37.30N,143.78E,1883-9-01,592.3,582.7808
1536,CLUNES (AUSTRALIA),-37.30N,143.78E,1884-9-01,548.4,582.7808
1537,BEALS RESERVOIR (AUSTRALIA),-37.55N,144.03E,1882-9-01,947.8,891.5101
1538,BEALS RESERVOIR (AUSTRALIA),-37.55N,144.03E,1883-9-01,888.9,891.5101
1539,BEALS RESERVOIR (AUSTRALIA),-37.55N,144.03E,1884-9-01,955.6,891.5101
1540,BUNGAREE (KIRKS RESERVOIR) (AUSTRALIA),-37.55N,143.95E,1882-9-01,957.0,854.643
1541,BUNGAREE (KIRKS RESERVOIR) (AUSTRALIA),-37.55N,143.95E,1883-9-01,838.7,854.643
1542,BUNGAREE (KIRKS RESERVOIR) (AUSTRALIA),-37.55N,143.95E,1884-9-01,941.5,854.643
1543,BLACKWOOD (AUSTRALIA),-37.48N,144.28E,1882-9-01,1165.9,982.3011
1544,BLACKWOOD (AUSTRALIA),-37.48N,144.28E,1883-9-01,923.7,982.3011
1545,BLACKWOOD (AUSTRALIA),-37.48N,144.28E,1884-9-01,965.6,982.3011
1546,SCOTSBURN (MOUNT BUNINYONG) (AUSTRALIA),-37.67N,143.95E,1882-9-01,761.8,777.9742
1547,SCOTSBURN (MOUNT BUNINYONG) (AUSTRALIA),-37.67N,143.95E,1883-9-01,690.9,777.9742
1548,SCOTSBURN (MOUNT BUNINYONG) (AUSTRALIA),-37.67N,143.95E,1884-9-01,700.4,777.9742
1549,BALLARAT GARDENS (AUSTRALIA),-37.55N,143.82E,1882-9-01,725.1,747.2681
1550,BALLARAT GARDENS (AUSTRALIA),-37.55N,143.82E,1883-9-01,713.5,747.2681
1551,BALLARAT GARDENS (AUSTRALIA),-37.55N,143.82E,1884-9-01,738.7,747.2681
1552,CAPE SCHANCK LIGHTHOUSE (AUSTRALIA),-38.50N,144.88E,1882-9-01,699.1,745.8963
1553,CAPE SCHANCK LIGHTHOUSE (AUSTRALIA),-38.50N,144.88E,1883-9-01,627.0,745.8963
1554,CAPE SCHANCK LIGHTHOUSE (AUSTRALIA),-38.50N,144.88E,1884-9-01,834.8,745.8963
1555,LITTLE RIVER (MOUNT ROTHWELL) (AUSTRALIA),-37.90N,144.43E,1882-9-01,503.2,468.969
1556,LITTLE RIVER (MOUNT ROTHWELL) (AUSTRALIA),-37.90N,144.43E,1883-9-01,417.4,468.969
1557,LITTLE RIVER (MOUNT ROTHWELL) (AUSTRALIA),-37.90N,144.43E,1884-9-01,505.1,468.969
1558,BENDIGO PRISON (AUSTRALIA),-36.75N,144.28E,1882-9-01,591.2,551.0476
1559,BENDIGO PRISON (AUSTRALIA),-36.75N,144.28E,1883-9-01,581.9,551.0476
1560,BENDIGO PRISON (AUSTRALIA),-36.75N,144.28E,1884-9-01,473.0,551.0476
1561,ELMORE (AUSTRALIA),-36.50N,144.62E,1882-9-01,594.1,464.4222
1562,ELMORE (AUSTRALIA),-36.50N,144.62E,1883-9-01,443.7,464.4222
1563,ELMORE (AUSTRALIA),-36.50N,144.62E,1884-9-01,437.6,464.4222
1564,INGLEWOOD POST OFFICE (AUSTRALIA),-36.58N,143.87E,1882-9-01,498.5,462.0887
1565,INGLEWOOD POST OFFICE (AUSTRALIA),-36.58N,143.87E,1883-9-01,454.3,462.0887
1566,INGLEWOOD POST OFFICE (AUSTRALIA),-36.58N,143.87E,1884-9-01,367.2,462.0887
1567,LOVELY BANKS RESERVOIR (AUSTRALIA),-38.07N,144.33E,1882-9-01,463.0,524.2371
1568,LOVELY BANKS RESERVOIR (AUSTRALIA),-38.07N,144.33E,1883-9-01,382.1,524.2371
1569,LOVELY BANKS RESERVOIR (AUSTRALIA),-38.07N,144.33E,1884-9-01,477.5,524.2371
1572,HEATHCOTE POST OFFICE (AUSTRALIA),-36.92N,144.70E,1884-9-01,459.2,572.0046
1573,ECHUCA (AERODROME) (AUSTRALIA),-36.15N,144.77E,1882-9-01,473.0,428.1687
1574,ECHUCA (AERODROME) (AUSTRALIA),-36.15N,144.77E,1883-9-01,325.4,428.1687
1575,ECHUCA (AERODROME) (AUSTRALIA),-36.15N,144.77E,1884-9-01,437.7,428.1687
1576,YARRAWONGA POST OFFICE (AUSTRALIA),-36.02N,146.02E,1882-9-01,500.4,515.6835
1577,YARRAWONGA POST OFFICE (AUSTRALIA),-36.02N,146.02E,1883-9-01,330.8,515.6835
1578,YARRAWONGA POST OFFICE (AUSTRALIA),-36.02N,146.02E,1884-9-01,405.0,515.6835
1579,DURDIDWARRAH (AUSTRALIA),-37.82N,144.20E,1882-9-01,786.8,690.9152
1580,DURDIDWARRAH (AUSTRALIA),-37.82N,144.20E,1883-9-01,511.1,690.9152
1581,DURDIDWARRAH (AUSTRALIA),-37.82N,144.20E,1884-9-01,620.8,690.9152
1582,BALLAN POST OFFICE (AUSTRALIA),-37.60N,144.23E,1882-9-01,848.7,712.7293
1583,BALLAN POST OFFICE (AUSTRALIA),-37.60N,144.23E,1883-9-01,590.7,712.7293
1584,BALLAN POST OFFICE (AUSTRALIA),-37.60N,144.23E,1884-9-01,674.3,712.7293
1585,MEREDITH (DARRA) (AUSTRALIA),-37.82N,144.15E,1882-9-01,809.0,680.3254
1586,MEREDITH (DARRA) (AUSTRALIA),-37.82N,144.15E,1883-9-01,608.7,680.3254
1587,MEREDITH (DARRA) (AUSTRALIA),-37.82N,144.15E,1884-9-01,683.0,680.3254
1588,MACEDON FORESTRY SEE 58(AUSTRALIA),-37.42N,144.55E,1882-9-01,967.6,845.1909
1589,MACEDON FORESTRY SEE 58(AUSTRALIA),-37.42N,144.55E,1883-9-01,871.1,845.1909
1590,MACEDON FORESTRY SEE 58(AUSTRALIA),-37.42N,144.55E,1884-9-01,880.2,845.1909
1591,SUNBURY (AUSTRALIA),-37.57N,144.73E,1882-9-01,507.9,588.9497
1592,SUNBURY (AUSTRALIA),-37.57N,144.73E,1883-9-01,534.7,588.9497
1593,SUNBURY (AUSTRALIA),-37.57N,144.73E,1884-9-01,544.4,588.9497
1594,YAN YEAN SEE 58(AUSTRALIA),-37.57N,145.13E,1882-9-01,557.4,664.2706
1595,YAN YEAN SEE 58(AUSTRALIA),-37.57N,145.13E,1883-9-01,599.2,664.2706
1596,YAN YEAN SEE 58(AUSTRALIA),-37.57N,145.13E,1884-9-01,620.3,664.2706
1597,MELBOURNE REGIONAL OFFICE (AUSTRALIA),-37.82N,144.97E,1882-9-01,633.8,652.9949
1598,MELBOURNE REGIONAL OFFICE (AUSTRALIA),-37.82N,144.97E,1883-9-01,641.9,652.9949
1599,MELBOURNE REGIONAL OFFICE (AUSTRALIA),-37.82N,144.97E,1884-9-01,657.4,652.9949
1600,DENILIQUIN POST OFFICE (AUSTRALIA),-35.55N,144.95E,1882-9-01,424.5,405.1679
1601,DENILIQUIN POST OFFICE (AUSTRALIA),-35.55N,144.95E,1883-9-01,329.0,405.1679
1602,DENILIQUIN POST OFFICE (AUSTRALIA),-35.55N,144.95E,1884-9-01,333.2,405.1679
1603,WANGANELLA (ZARA) (AUSTRALIA),-35.17N,144.70E,1882-9-01,391.0,365.153
1604,WANGANELLA (ZARA) (AUSTRALIA),-35.17N,144.70E,1883-9-01,317.2,365.153
1605,WANGANELLA (ZARA) (AUSTRALIA),-35.17N,144.70E,1884-9-01,316.8,365.153
1606,WAKOOL (CALIMO) (AUSTRALIA),-35.42N,144.60E,1882-9-01,399.7,380.3338
1607,WAKOOL (CALIMO) (AUSTRALIA),-35.42N,144.60E,1883-9-01,271.5,380.3338
1608,WAKOOL (CALIMO) (AUSTRALIA),-35.42N,144.60E,1884-9-01,381.5,380.3338
1609,CONARGO (PUCKAWIDGEE) (AUSTRALIA),-35.28N,145.20E,1882-9-01,402.7,373.3967
1610,CONARGO (PUCKAWIDGEE) (AUSTRALIA),-35.28N,145.20E,1883-9-01,279.5,373.3967
1611,CONARGO (PUCKAWIDGEE) (AUSTRALIA),-35.28N,145.20E,1884-9-01,315.7,373.3967
1612,NARRE WARREN NORTH (HILLSLEY) (AUSTRALIA),-37.98N,145.33E,1882-9-01,889.2,929.3367
1613,NARRE WARREN NORTH (HILLSLEY) (AUSTRALIA),-37.98N,145.33E,1883-9-01,853.9,929.3367
1614,NARRE WARREN NORTH (HILLSLEY) (AUSTRALIA),-37.98N,145.33E,1884-9-01,993.3,929.3367
1615,SEYMOUR (AUSTRALIA),-37.02N,145.17E,1882-9-01,665.6,597.685
1616,SEYMOUR (AUSTRALIA),-37.02N,145.17E,1883-9-01,620.3,597.685
1617,SEYMOUR (AUSTRALIA),-37.02N,145.17E,1884-9-01,540.4,597.685
1618,BERRIGAN POST OFFICE (AUSTRALIA),-35.67N,145.82E,1882-9-01,455.6,446.7462
1619,BERRIGAN POST OFFICE (AUSTRALIA),-35.67N,145.82E,1883-9-01,346.1,446.7462
1620,BERRIGAN POST OFFICE (AUSTRALIA),-35.67N,145.82E,1884-9-01,390.1,446.7462
1621,ALEXANDRA POST OFFICE (AUSTRALIA),-37.20N,145.72E,1882-9-01,679.0,707.7101
1622,ALEXANDRA POST OFFICE (AUSTRALIA),-37.20N,145.72E,1883-9-01,677.8,707.7101
1623,ALEXANDRA POST OFFICE (AUSTRALIA),-37.20N,145.72E,1884-9-01,640.6,707.7101
1625,BENALLA (AUSTRALIA),-36.55N,145.98E,1883-9-01,548.3,669.5961
1626,BENALLA (AUSTRALIA),-36.55N,145.98E,1884-9-01,552.3,669.5961
1627,STRATHBOGIE NORTH (AUSTRALIA),-36.78N,145.82E,1882-9-01,972.4,1083.4906
1628,STRATHBOGIE NORTH (AUSTRALIA),-36.78N,145.82E,1883-9-01,1001.4,1083.4906
1629,STRATHBOGIE NORTH (AUSTRALIA),-36.78N,145.82E,1884-9-01,895.6,1083.4906
1630,MUNDARLO (YABTREE) (AUSTRALIA),-35.10N,147.78E,1882-9-01,472.9,584.7549
1631,MUNDARLO (YABTREE) (AUSTRALIA),-35.10N,147.78E,1883-9-01,438.3,584.7549
1632,MUNDARLO (YABTREE) (AUSTRALIA),-35.10N,147.78E,1884-9-01,561.1,584.7549
1633,ROSEDALE POST OFFICE (AUSTRALIA),-38.15N,146.78E,1882-9-01,535.8,648.9257
1634,ROSEDALE POST OFFICE (AUSTRALIA),-38.15N,146.78E,1883-9-01,533.9,648.9257
1635,ROSEDALE POST OFFICE (AUSTRALIA),-38.15N,146.78E,1884-9-01,637.8,648.9257
1636,WILSONS PROMONTORY LIGHTHOUSE (AUSTRALIA),-39.13N,146.42E,1882-9-01,997.7,1056.0593
1637,WILSONS PROMONTORY LIGHTHOUSE (AUSTRALIA),-39.13N,146.42E,1883-9-01,903.6,1056.0593
1638,WILSONS PROMONTORY LIGHTHOUSE (AUSTRALIA),-39.13N,146.42E,1884-9-01,1227.6,1056.0593
1639,BEECHWORTH COMPOSITE (AUSTRALIA),-36.32N,146.67E,1882-9-01,708.1,952.78
1640,BEECHWORTH COMPOSITE (AUSTRALIA),-36.32N,146.67E,1883-9-01,611.3,952.78
1641,BEECHWORTH COMPOSITE (AUSTRALIA),-36.32N,146.67E,1884-9-01,667.9,952.78
1642,WALBUNDRIE POST OFFICE (AUSTRALIA),-35.70N,146.72E,1882-9-01,453.4,554.1103
1643,WALBUNDRIE POST OFFICE (AUSTRALIA),-35.70N,146.72E,1883-9-01,436.8,554.1103
1644,WALBUNDRIE POST OFFICE (AUSTRALIA),-35.70N,146.72E,1884-9-01,411.7,554.1103
1645,WOOMARGAMA (WOOMARGAMA ESTATE)(AUSTRALIA),-35.85N,147.28E,1882-9-01,635.0,744.2948
1646,WOOMARGAMA (WOOMARGAMA ESTATE)(AUSTRALIA),-35.85N,147.28E,1883-9-01,595.8,744.2948
1647,WOOMARGAMA (WOOMARGAMA ESTATE)(AUSTRALIA),-35.85N,147.28E,1884-9-01,601.1,744.2948
1648,TALLANGATTA (AUSTRALIA),-36.22N,147.18E,1882-9-01,708.3,809.2416
1649,TALLANGATTA (AUSTRALIA),-36.22N,147.18E,1883-9-01,705.9,809.2416
1650,TALLANGATTA (AUSTRALIA),-36.22N,147.18E,1884-9-01,659.0,809.2416
1651,TARCUTTA POST OFFICE (AUSTRALIA),-35.28N,147.73E,1882-9-01,528.3,668.3232
1652,TARCUTTA POST OFFICE (AUSTRALIA),-35.28N,147.73E,1883-9-01,524.7,668.3232
1653,TARCUTTA POST OFFICE (AUSTRALIA),-35.28N,147.73E,1884-9-01,569.3,668.3232
1654,THE ROCK (BULLENBONG) (AUSTRALIA),-35.15N,146.93E,1882-9-01,414.2,468.6793
1655,THE ROCK (BULLENBONG) (AUSTRALIA),-35.15N,146.93E,1883-9-01,486.8,468.6793
1656,THE ROCK (BULLENBONG) (AUSTRALIA),-35.15N,146.93E,1884-9-01,418.7,468.6793
1657,OMEO (AUSTRALIA),-37.10N,147.60E,1882-9-01,559.2,677.5454
1658,OMEO (AUSTRALIA),-37.10N,147.60E,1883-9-01,573.1,677.5454
1659,OMEO (AUSTRALIA),-37.10N,147.60E,1884-9-01,482.6,677.5454
1660,QUEANBEYAN (BOWLING CLUB) (AUSTRALIA),-35.35N,149.23E,1882-9-01,514.4,592.7257
1661,QUEANBEYAN (BOWLING CLUB) (AUSTRALIA),-35.35N,149.23E,1883-9-01,459.1,592.7257
1662,QUEANBEYAN (BOWLING CLUB) (AUSTRALIA),-35.35N,149.23E,1884-9-01,513.3,592.7257
1663,CASSILIS (DALKEITH) (AUSTRALIA),-32.00N,149.98E,1882-9-01,707.0,619.942
1666,CASSILIS POST OFFICE (AUSTRALIA),-32.00N,149.98E,1882-9-01,565.0,606.1077
1669,BUKALONG (AUSTRALIA),-36.80N,149.20E,1882-9-01,536.2,627.1351
1670,BUKALONG (AUSTRALIA),-36.80N,149.20E,1883-9-01,529.2,627.1351
1671,BUKALONG (AUSTRALIA),-36.80N,149.20E,1884-9-01,329.6,627.1351
1672,BEGA COMPOSITE (AUSTRALIA),-36.67N,149.83E,1882-9-01,851.8,862.6284
1675,GABO ISLAND (AUSTRALIA),-37.57N,149.92E,1882-9-01,804.7,944.1508
1676,GABO ISLAND (AUSTRALIA),-37.57N,149.92E,1883-9-01,713.6,944.1508
1677,GABO ISLAND (AUSTRALIA),-37.57N,149.92E,1884-9-01,753.5,944.1508
1678,MORUYA HEADS PILOT STATION (AUSTRALIA),-35.92N,150.15E,1882-9-01,785.6,958.8166
1679,MORUYA HEADS PILOT STATION (AUSTRALIA),-35.92N,150.15E,1883-9-01,674.4,958.8166
1680,MORUYA HEADS PILOT STATION (AUSTRALIA),-35.92N,150.15E,1884-9-01,463.5,958.8166
1681,MILTON POST OFFICE (AUSTRALIA),-35.32N,150.43E,1882-9-01,1546.0,1253.638
1682,MILTON POST OFFICE (AUSTRALIA),-35.32N,150.43E,1883-9-01,981.6,1253.638
1683,MILTON POST OFFICE (AUSTRALIA),-35.32N,150.43E,1884-9-01,812.2,1253.638
1684,SPRINGSURE POST OFFICE (AUSTRALIA),-24.12N,148.08E,1882-9-01,451.6,676.7369
1685,SPRINGSURE POST OFFICE (AUSTRALIA),-24.12N,148.08E,1883-9-01,432.8,676.7369
1686,SPRINGSURE POST OFFICE (AUSTRALIA),-24.12N,148.08E,1884-9-01,438.2,676.7369
1687,BREWARRINA POST OFFICE (AUSTRALIA),-29.97N,146.87E,1882-9-01,312.1,408.4962
1688,BREWARRINA POST OFFICE (AUSTRALIA),-29.97N,146.87E,1883-9-01,220.2,408.4962
1689,BREWARRINA POST OFFICE (AUSTRALIA),-29.97N,146.87E,1884-9-01,387.6,408.4962
1690,CARINDA (BOOROOMA) (AUSTRALIA),-30.10N,147.47E,1882-9-01,342.2,406.7224
1691,CARINDA (BOOROOMA) (AUSTRALIA),-30.10N,147.47E,1883-9-01,229.0,406.7224
1693,GOODOOGA (BRENDA) (AUSTRALIA),-29.03N,147.32E,1882-9-01,441.9,401.6172
1694,GOODOOGA (BRENDA) (AUSTRALIA),-29.03N,147.32E,1883-9-01,235.5,401.6172
1695,GOODOOGA (BRENDA) (AUSTRALIA),-29.03N,147.32E,1884-9-01,268.1,401.6172
1696,BREWARRINA (TALAWANTA) (AUSTRALIA),-29.52N,146.95E,1882-9-01,320.5,405.328
1697,BREWARRINA (TALAWANTA) (AUSTRALIA),-29.52N,146.95E,1883-9-01,198.1,405.328
1698,BREWARRINA (TALAWANTA) (AUSTRALIA),-29.52N,146.95E,1884-9-01,354.5,405.328
1699,TEXAS POST OFFICE (AUSTRALIA),-28.85N,151.17E,1882-9-01,823.0,659.9552
1700,TEXAS POST OFFICE (AUSTRALIA),-28.85N,151.17E,1883-9-01,534.9,659.9552
1701,TEXAS POST OFFICE (AUSTRALIA),-28.85N,151.17E,1884-9-01,650.5,659.9552
1702,GLENELG (AUSTRALIA),-28.40N,151.47E,1882-9-01,627.7,674.6305
1703,GLENELG (AUSTRALIA),-28.40N,151.47E,1883-9-01,621.7,674.6305
1704,GLENELG (AUSTRALIA),-28.40N,151.47E,1884-9-01,549.1,674.6305
1705,ARMADALE (JARRAHDALE POST OFFI(AUSTRALIA),-32.35N,116.07E,1882-9-01,1020.4,1168.8966
1706,ARMADALE (JARRAHDALE POST OFFI(AUSTRALIA),-32.35N,116.07E,1883-9-01,991.1,1168.8966
1707,ARMADALE (JARRAHDALE POST OFFI(AUSTRALIA),-32.35N,116.07E,1884-9-01,1055.1,1168.8966
1708,MOUNT IVE (AUSTRALIA),-32.43N,136.07E,1882-9-01,215.7,232.7177
1709,MOUNT IVE (AUSTRALIA),-32.43N,136.07E,1883-9-01,171.0,232.7177
1710,MOUNT IVE (AUSTRALIA),-32.43N,136.07E,1884-9-01,170.9,232.7177
1711,TUMBY BAY (WARRATTA VALE) (AUSTRALIA),-34.27N,136.20E,1882-9-01,369.2,303.444
1712,TUMBY BAY (WARRATTA VALE) (AUSTRALIA),-34.27N,136.20E,1883-9-01,290.7,303.444
1713,TUMBY BAY (WARRATTA VALE) (AUSTRALIA),-34.27N,136.20E,1884-9-01,401.9,303.444
1714,CARRIEWERLOO STN (AUSTRALIA),-32.40N,137.23E,1882-9-01,157.7,214.3584
1715,CARRIEWERLOO STN (AUSTRALIA),-32.40N,137.23E,1883-9-01,230.5,214.3584
1716,CARRIEWERLOO STN (AUSTRALIA),-32.40N,137.23E,1884-9-01,140.3,214.3584
1717,CLARE POST OFFICE (AUSTRALIA),-33.83N,138.62E,1882-9-01,548.5,630.9108
1718,CLARE POST OFFICE (AUSTRALIA),-33.83N,138.62E,1883-9-01,540.7,630.9108
1719,CLARE POST OFFICE (AUSTRALIA),-33.83N,138.62E,1884-9-01,448.7,630.9108
1720,BRINKWORTH (ANAMA PARK) (AUSTRALIA),-33.73N,138.48E,1882-9-01,537.6,458.6787
1721,BRINKWORTH (ANAMA PARK) (AUSTRALIA),-33.73N,138.48E,1883-9-01,483.7,458.6787
1722,BRINKWORTH (ANAMA PARK) (AUSTRALIA),-33.73N,138.48E,1884-9-01,363.1,458.6787
1723,AUBURN (AUSTRALIA),-34.03N,138.68E,1882-9-01,624.5,591.7646
1724,AUBURN (AUSTRALIA),-34.03N,138.68E,1883-9-01,545.8,591.7646
1725,AUBURN (AUSTRALIA),-34.03N,138.68E,1884-9-01,534.4,591.7646
1726,BALAKLAVA POST OFFICE (AUSTRALIA),-34.15N,138.42E,1882-9-01,428.8,379.0861
1727,BALAKLAVA POST OFFICE (AUSTRALIA),-34.15N,138.42E,1883-9-01,395.5,379.0861
1728,BALAKLAVA POST OFFICE (AUSTRALIA),-34.15N,138.42E,1884-9-01,338.7,379.0861
1729,BLYTH (AUSTRALIA),-33.85N,138.50E,1882-9-01,418.3,424.8523
1730,BLYTH (AUSTRALIA),-33.85N,138.50E,1883-9-01,361.7,424.8523
1731,BLYTH (AUSTRALIA),-33.85N,138.50E,1884-9-01,355.0,424.8523
1732,BRINKWORTH (BUNGAREE) (AUSTRALIA),-33.75N,138.57E,1882-9-01,631.1,579.624
1733,BRINKWORTH (BUNGAREE) (AUSTRALIA),-33.75N,138.57E,1883-9-01,614.5,579.624
1734,BRINKWORTH (BUNGAREE) (AUSTRALIA),-33.75N,138.57E,1884-9-01,508.7,579.624
1735,FARRELL FLAT (AUSTRALIA),-33.83N,138.80E,1882-9-01,417.8,473.1979
1736,FARRELL FLAT (AUSTRALIA),-33.83N,138.80E,1883-9-01,440.0,473.1979
1737,FARRELL FLAT (AUSTRALIA),-33.83N,138.80E,1884-9-01,379.1,473.1979
1738,CLARE (HILL RIVER STN) (AUSTRALIA),-33.83N,138.65E,1882-9-01,448.3,631.023
1739,CLARE (HILL RIVER STN) (AUSTRALIA),-33.83N,138.65E,1883-9-01,551.9,631.023
1740,CLARE (HILL RIVER STN) (AUSTRALIA),-33.83N,138.65E,1884-9-01,566.0,631.023
1741,HOYLETOWN POST OFFICE (AUSTRALIA),-34.03N,138.57E,1882-9-01,513.4,455.837
